player,team,league,position,age,minutes,goals,assists,xg,xag,npxg,shots_p90,shots_on_target_p90,prog_carries,prog_passes,prog_receptions,key_passes,xa,pass_completion_pct,tackles_won,interceptions,clearances,carries,touches,goals_p90,assists_p90,xg_p90,xag_p90,npxg_p90,prog_carries_p90,prog_passes_p90,prog_receptions_p90,key_passes_p90,xa_p90,tackles_won_p90,interceptions_p90,clearances_p90,carries_p90,touches_p90,goals_zscore,assists_zscore,xg_zscore,xag_zscore,npxg_zscore,prog_carries_zscore,prog_passes_zscore,prog_receptions_zscore,key_passes_zscore,xa_zscore,tackles_won_zscore,interceptions_zscore,clearances_zscore,carries_zscore,touches_zscore,shots_zscore,shots_on_target_zscore,pass_completion_zscore
Manu Sánchez,Celta Vigo,La Liga,"DF,MF",,1775.0,0.0,5.0,0.5,2.7,0.5,,,41.0,74.0,67.0,20.0,,75.8,28.0,19.0,65.0,508.0,1104.0,0.0,0.2535211267605634,0.02535211267605634,0.13690140845070423,0.02535211267605634,2.0788732394366196,3.7521126760563384,3.3971830985915497,1.0140845070422535,,1.4197183098591548,0.9633802816901408,3.295774647887324,25.75774647887324,55.97746478873239,-0.7134280893521948,1.8265813206671297,-0.6683435278237788,0.6774158601301501,-0.6664951888623488,0.46464603231357926,0.18915895785779283,0.06891449879742984,0.35330197619122145,,1.0518136526922397,0.23822618663052791,1.1257817125948766,-0.08188752767340633,0.40070316375543474,,,-0.10612617596422376
Jailson Siqueira,Celta Vigo,La Liga,"DF,MF",,897.0,0.0,1.0,0.2,0.5,0.2,,,16.0,38.0,8.0,2.0,,83.2,18.0,12.0,32.0,377.0,607.0,0.0,0.10033444816053512,0.020066889632107024,0.05016722408026756,0.020066889632107024,1.605351170568562,3.8127090301003346,0.802675585284281,0.20066889632107024,,1.8060200668896322,1.2040133779264215,3.210702341137124,37.826086956521735,60.903010033444815,-0.7134280893521948,0.2138039034635204,-0.7049237711958819,-0.4471362028121131,-0.7077605549504004,0.10704537207506071,0.21925186619032086,-0.7743708621189984,-0.9404071469598532,,1.743236316496494,0.633526734341132,1.0683698662513532,0.8953822129950781,0.6566612684709637,,,0.7298819883908257
Hugo Sotelo,Celta Vigo,La Liga,MF,,721.0,0.0,1.0,0.3,1.6,0.3,,,16.0,55.0,13.0,15.0,,87.6,17.0,2.0,5.0,420.0,655.0,0.0,0.12482662968099861,0.03744798890429958,0.19972260748959778,0.03744798890429958,1.9972260748959778,6.865464632454923,1.622746185852982,1.8723994452149793,,2.1220527045769764,0.24965325936199723,0.6241331484049931,52.42718446601941,81.7614424410541,-0.7134280893521948,0.471662077654966,-0.5846251884937994,1.4919241130004433,-0.5720543759461089,0.40298664647728377,1.7352885313099433,-0.5078256589039218,1.718421911701685,,2.3088877126448906,-0.9342504479432139,-0.6772006810017214,2.0777494823814315,1.740578796610602,,,1.2269679239532862
Carl Starfelt,Celta Vigo,La Liga,DF,,2216.0,1.0,0.0,1.4,0.2,1.4,,,5.0,38.0,1.0,2.0,,87.6,30.0,34.0,159.0,614.0,1333.0,0.04061371841155235,0.0,0.05685920577617328,0.00812274368231047,0.05685920577617328,0.20306859205776173,1.5433212996389893,0.04061371841155235,0.0812274368231047,,1.2184115523465704,1.3808664259927796,6.457581227436823,24.93682310469314,54.138086642599276,-0.45951113017614686,-0.8425355487639358,-0.4502756953092645,-0.9922639112243222,-0.4204976745975343,-0.9519489365009997,-0.9077545027762516,-1.0220616524328934,-1.1303746172153062,,0.691504510970767,0.9240524677434715,3.25955662063932,-0.14836423791202935,0.30511907696934676,,,1.2269679239532862
Jørgen Strand Larsen,Celta Vigo,La Liga,FW,,2863.0,13.0,3.0,14.5,2.5,14.5,,,33.0,25.0,183.0,24.0,,68.4,11.0,5.0,17.0,620.0,997.0,0.4086622424030737,0.09430667132378624,0.4558155780649668,0.07858889276982187,0.4558155780649668,1.0373733845616486,0.7858889276982187,5.7527069507509605,0.7544533705902899,,0.3457911281872162,0.15717778553964373,0.5344044708347886,19.490045406915822,31.34125043660496,1.8415281663039655,0.15034236459410985,2.3109930480946743,-0.07863505889642822,2.694428719001971,-0.321887606196494,-1.2839049048343305,0.8345236834412735,-0.05963227962443164,,-0.8703562033066921,-1.0861647358094164,-0.7377549229878305,-0.5894332513397066,-0.8795284491214084,,,-0.9421343403192716
Renato Tapia,Celta Vigo,La Liga,"MF,DF",,1337.0,0.0,0.0,1.0,0.6,1.0,,,9.0,61.0,14.0,7.0,,75.7,29.0,21.0,50.0,477.0,949.0,0.0,0.0,0.06731488406881077,0.04038893044128646,0.06731488406881077,0.605833956619297,4.106207928197457,0.9424083769633509,0.47120418848167545,,1.9521316379955123,1.413612565445026,3.3657442034405385,32.10919970082274,63.88182498130143,-0.7134280893521948,-0.8425355487639358,-0.37790954285275463,-0.5739166684795743,-0.33886301341922787,-0.6477832602681883,0.3650070947923917,-0.728953912251415,-0.5101302122791825,,2.004754287533529,0.9778462602987996,1.1730013252467495,0.4324402752733701,0.811456685114463,,,-0.11742358359064269
Kevin Vázquez,Celta Vigo,La Liga,DF,,700.0,0.0,0.0,0.0,0.2,0.0,,,6.0,28.0,20.0,3.0,,75.7,13.0,5.0,25.0,212.0,461.0,0.0,0.0,0.0,0.025714285714285717,0.0,0.7714285714285715,3.6,2.571428571428571,0.38571428571428573,,1.6714285714285715,0.6428571428571428,3.214285714285714,27.25714285714286,59.27142857142857,-0.7134280893521948,-0.8425355487639358,-0.8438113262450437,-0.7641807739240055,-0.8644365438408633,-0.5227273283888235,0.11361789785514985,-0.19947813483166316,-0.6460989171942653,,1.5023375666889882,-0.2883139041398408,1.0707881393234875,0.03953055068332321,0.5718754269126143,,,-0.11742358359064269
Iván Villar,Celta Vigo,La Liga,GK,,1014.0,0.0,0.0,0.0,0.1,0.0,,,0.0,0.0,0.0,1.0,,65.7,0.0,0.0,6.0,173.0,348.0,0.0,0.0,0.0,0.008875739644970414,0.0,0.0,0.0,0.0,0.08875739644970415,,0.0,0.0,0.5325443786982248,15.355029585798817,30.88757396449704,-0.7134280893521948,-0.8425355487639358,-0.8438113262450437,-0.9825009421096318,-0.8644365438408633,-1.1053049622658646,-1.6741871888740647,-1.0352622132380485,-1.1183984793867563,,-1.4892708694189158,-1.344368888453292,-0.7390102236609717,-0.9242784478808044,-0.9031039446626234,,,-1.2471643462326005
Benoît Badiashile,Chelsea,Premier League,DF,,1338.0,0.0,1.0,0.3,1.5,0.3,,,3.0,46.0,3.0,6.0,,90.8,15.0,18.0,66.0,765.0,1321.0,0.0,0.06726457399103139,0.020179372197309416,0.10089686098654709,0.020179372197309416,0.20179372197309417,3.0941704035874436,0.20179372197309417,0.40358744394618834,,1.0089686098654709,1.2107623318385652,4.439461883408072,51.45739910313901,88.85650224215247,-0.7598955881507368,-0.2168787496999255,-0.7425203836802285,0.11818956173460093,-0.7536209484835864,-0.9627088879479083,-0.17453028732721693,-0.9564889706907801,-0.668166042214352,,0.2978839939527433,0.5936126634991318,1.5968047912958132,1.6371371596228983,1.7376692306709633,,,1.5163188960702791
Moisés Caicedo,Chelsea,Premier League,MF,,2866.0,1.0,3.0,0.4,2.6,0.4,,,27.0,173.0,27.0,23.0,,90.0,46.0,37.0,44.0,1378.0,2452.0,0.0314026517794836,0.0942079553384508,0.01256106071179344,0.08164689462665736,0.01256106071179344,0.8478715980460572,5.432658757850663,0.8478715980460572,0.7222609909281229,,1.4445219818562458,1.1618981158408932,1.3817166782972783,43.2728541521284,76.99930216329379,-0.5691086909071752,0.03777016280957761,-0.7940854378669834,-0.11550969785719517,-0.8103170473061088,-0.5081344898084834,1.0178823444361755,-0.7561640073902105,-0.1931001840644079,,1.0701402330678282,0.5153480218555074,-0.23885038470922626,1.054803238564168,1.194713615853373,,,1.4237065857506588
Trevoh Chalobah,Chelsea,Premier League,DF,,952.0,1.0,0.0,0.2,0.1,0.2,,,5.0,31.0,9.0,2.0,,89.4,12.0,8.0,51.0,475.0,886.0,0.09453781512605042,0.0,0.018907563025210086,0.009453781512605043,0.018907563025210086,0.47268907563025214,2.9306722689075633,0.8508403361344538,0.18907563025210083,,1.134453781512605,0.7563025210084033,4.821428571428571,44.90546218487395,83.76050420168067,-0.1855308323733756,-0.8526137525328835,-0.7511287096851703,-0.9919515973887778,-0.7630858566383427,-0.7721094309660961,-0.2578992041347869,-0.7552435110063661,-0.9879517282903277,,0.520374997243562,-0.13428470495033898,1.8261107278252522,1.1709640077885217,1.5043172815791228,,,1.354247353010944
Ben Chilwell,Chelsea,Premier League,DF,,756.0,0.0,1.0,1.2,2.2,1.2,,,22.0,25.0,59.0,14.0,,75.4,10.0,4.0,19.0,333.0,605.0,0.0,0.11904761904761904,0.14285714285714285,0.2619047619047619,0.14285714285714285,2.619047619047619,2.976190476190476,7.023809523809524,1.6666666666666665,,1.1904761904761905,0.47619047619047616,2.261904761904762,39.64285714285714,72.02380952380952,-0.7598955881507368,0.27253629216354214,0.08783236621867402,2.0728645221760194,0.1593570810811345,0.7380485224308042,-0.23468913116588813,1.158766969422007,1.2147822618916198,,0.6197053150290528,-0.5829334422754687,0.2895526388100242,0.7965273778421392,0.9668797556566234,,,-0.2664680775824164
Levi Colwill,Chelsea,Premier League,DF,,1797.0,1.0,1.0,1.3,1.2,1.3,,,23.0,73.0,27.0,7.0,,83.0,30.0,26.0,66.0,766.0,1392.0,0.05008347245409015,0.05008347245409015,0.0651085141903172,0.06010016694490818,0.0651085141903172,1.1519198664440735,3.656093489148581,1.3522537562604342,0.35058430717863104,,1.5025041736227045,1.3021702838063438,3.30550918196995,38.363939899833056,69.7161936560935,-0.4556133135263362,-0.3792618138626009,-0.4384144612801636,-0.37709219684498496,-0.4192545893120454,-0.29420894966701305,0.11199847989158357,-0.5997736695134398,-0.7471810118959928,,1.172945336250828,0.7400185856667292,0.916059337992302,0.7055318616225266,0.8612112180688541,,,0.6133488704539786
Marc Cucurella,Chelsea,Premier League,DF,,1782.0,0.0,2.0,1.1,1.1,1.1,,,31.0,50.0,73.0,19.0,,86.6,38.0,22.0,48.0,657.0,1426.0,0.0,0.10101010101010102,0.055555555555555566,0.055555555555555566,0.055555555555555566,1.5656565656565657,2.5252525252525255,3.686868686868687,0.9595959595959596,,1.9191919191919191,1.1111111111111112,2.4242424242424243,33.18181818181818,72.02020202020202,-0.7598955881507368,0.10205901266408388,-0.5030743049452389,-0.432264881148327,-0.49034849087194354,-0.0031076474898258967,-0.4646257514871493,0.12410446904433929,0.1607093543393795,,1.9117519486478973,0.4340036956614921,0.3870087543923854,0.3368216550663777,0.9667145636782358,,,1.0301042668922706
Axel Disasi,Chelsea,Premier League,DF,,2579.0,2.0,0.0,2.4,0.3,2.4,,,30.0,112.0,21.0,3.0,,90.0,19.0,18.0,102.0,1613.0,2496.0,0.06979449398991858,0.0,0.08375339278790228,0.010469174098487785,0.08375339278790228,1.0469174098487786,3.9084916634354405,0.7328421868941449,0.10469174098487787,,0.6630476929042264,0.6281504459092672,3.559519193485847,56.289259402869334,87.10352849941837,-0.33585894798009086,-0.8526137525328835,-0.3122153452401054,-0.979624485170533,-0.280497873796754,-0.3680877037269599,0.2406981891310991,-0.7918303928537651,-1.1137478765694182,,-0.315449763843053,-0.3395428069937358,1.0685490848871422,1.9809261144385883,1.6573984306578713,,,1.4237065857506588
Enzo Fernández,Chelsea,Premier League,MF,,2209.0,3.0,2.0,6.2,3.4,4.6,,,52.0,210.0,54.0,32.0,,84.5,22.0,17.0,28.0,1315.0,2128.0,0.12222725215029426,0.08148483476686283,0.2526029877772748,0.1385242191036668,0.1874151199637845,2.118605703938434,8.555907650520597,2.2000905387052967,1.3037573562698053,,0.8963331824354912,0.6926210955183341,1.1407876867360798,53.57627885921231,86.69986419194205,-0.017303581586615595,-0.08247936250074428,0.8306545061163196,0.5749948136486418,0.490961200730588,0.3859422349546977,2.6104502205905256,-0.3368906973236301,0.673771485794591,,0.09817618046338172,-0.23628171531008552,-0.38348720718540236,1.78789637274858,1.6389141509975742,,,0.7869969523032672
